fccb47891913cdf0345c31f12588743a,22,316,10,44,28,0,0,-1,Yes,	%PDF-1.4,43,43,12,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
6c5d94503f61020b5a8201fe79cf8061,47,344,10,39,56,0,0,-1,Yes,	%PDF-1.4,38,38,13,13,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
a61b3d0e252ff32f3dbd39f11ade62dd,29,716,2,90,104,0,0,-1,Yes,	%PDF-1.6,68,68,9,9,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0
7135c6805a1d0fecd3add0bbcd06f182,28,323,4,36,35,0,0,-1,Yes,	%PDF-1.4,35,35,8,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0a82885177fd7fc2cf32a9cc0e9b83d1,16,288,3,61,0,0,0,-1,Yes,	%PDF-1.4,25,25,8,8,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
e65ae81b15b61e7252842c25a25c638b,15,350,2,83,57,0,0,-1,Yes,	%PDF-1.4,31,31,6,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0
39138b3791f007bd058f4331f100c734,66,369,1,8,12,0,0,-1,No,	%PDF-1.4,7,7,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
071f47e4ecb7b0fca37dc14d8f2bc3c6,338,371,1,7,12,0,0,-1,No,	%PDF-1.4,6,6,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3c7a00cda359d373ced456b88de3a9f4,20,344,6,80,56,0,0,-1,Yes,	%PDF-1.4,29,29,10,10,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
5b968dac1ade45946c781a8fa7071b2c,13,318,5,27,28,0,0,-1,Yes,	%PDF-1.4,26,26,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
040773f3fafdd9b8760876d8f948f111,24,288,7,33,0,0,0,-1,Yes,	%PDF-1.4,32,32,10,10,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
364a428d0422db80ece871ffd2ad09b5,21,345,7,128,55,0,0,-1,Yes,	%PDF-1.4,29,29,11,11,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
fe468a235bc2d04eb68882dc0fc9b82c,128,361,1,116,25,0,0,-1,Yes,	%PDF-1.4,58,58,28,28,6,6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
e1553deb3762960f2a4321afbaafc251,56,472,6,564,60,0,0,-1,Yes,	%PDF-1.6,47,47,19,19,2,2,2,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0
400439fee0ea69ee9ea6898195084482,208,373,1,74,27,0,0,-1,Yes,	%PDF-1.6,73,73,15,15,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18a70e1ddd804821dbfa2e07b60a68d3,21,318,6,37,28,0,0,-1,Yes,	%PDF-1.4,36,36,10,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
9e6721abfcdef89d8b14001c1082249c,406,364,2,156,40,0,0,-1,Yes,	%PDF-1.5,77,77,70,70,0,0,4,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5c7e068f17a5f0c4ce4c7f2ba543e447,10,318,2,21,28,0,0,-1,Yes,	%PDF-1.4,20,20,5,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ca512a54cc3fa68edafb84931acf012e,16,344,3,25,56,0,0,-1,Yes,	%PDF-1.4,24,24,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
f71e4ca10ec92cfb2d29961f9e577746,42,376,1,94,32,0,0,-1,Yes,	%PDF-1.4,93,93,42,42,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
f427c6fd59ed211141d1cdb44b434290,41,318,17,73,28,0,0,-1,Yes,	%PDF-1.4,72,72,21,21,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
78d22be41acae61517967614468321e4,144,384,2,163,40,0,0,-1,Yes,	%PDF-1.6,162,162,27,27,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ad0c1373282a6b6bb4fc93bdec92641e,21,328,8,40,40,0,0,-1,Yes,	%PDF-1.4,39,39,10,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
3c75d10737599eba5b903403f75d6031,63,525,8,967,77,0,0,-1,Yes,	%PDF-1.6,53,53,25,25,2,2,2,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0
eece9329e39a7617e5088b59d4c468de,71,323,1,49,20,0,2,-1,Yes,	%PDF-1.7,40,40,6,6,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95b8a900d3f2814fdf078d314ac8eef6,25,316,10,46,28,0,0,-1,Yes,	%PDF-1.4,45,45,12,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
3f563aec08670d440000410cb89b74a4,271,314,62,1015,8,0,0,-1,Yes,	%PDF-1.3,1014,1014,69,69,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
428d23824ec8815f5445ab0c3a1de948,159,332,18,466,29,0,0,-1,Yes,	%PDF-1.3,465,465,30,30,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
129329c39e645a0c58b1fba5344f5c50,53,316,19,77,28,0,0,-1,Yes,	%PDF-1.4,76,76,22,22,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
daa52c4e714287c9e4cfc9fdf5e464ca,89,346,23,498,56,0,0,-1,Yes,	%PDF-1.4,84,84,34,34,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
104b59d27a4dac583fdd4cd99e3b3c8a,1,350,1,9,13,0,0,-1,No,	%PDF-1.4,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
a3b0519c93faeb3126664d0e4a520ce9,266,362,4,582,30,0,0,-1,Yes,	%PDF-1.6,320,320,171,171,6,6,4,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
52f9e71f10781cd22eac99e62bcc6adc,57,306,2,64,25,0,0,-1,Yes,	%PDF-1.3,63,63,11,11,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
02d3706aa950145c6c2566bb88b896dc,40,307,10,172,14,0,0,-1,Yes,	%PDF-1.4,43,43,15,15,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0
3bc2fe0ce32413391edcee8a51309c30,60,282,13,57,0,0,0,-1,Yes,	%PDF-1.2,56,56,14,14,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
a569566fd7a1bcc23c09ede0c951c2d7,172,372,2,136,39,0,0,-1,Yes,	%PDF-1.5,137,137,57,57,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
a26914bb8fde225b06f6946849b52782,74,334,1,93,28,1,0,-1,Yes,	%PDF-1.4,92,92,41,41,2,2,2,1,0,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fc4a207fb8e0c699f03502ea7a1335f1,4,352,2,13,15,0,0,-1,Yes,	%PDF-1.4,12,12,6,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
91ccbb57fddb656d5c37921b62510e64,384,420,58,3353,32,0,0,-1,Yes,	%PDF-1.6,320,320,117,117,2,2,2,0,31,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,58,0
e1b1dc7a69cee30d5001bc9e26f6a8ab,25,316,9,45,28,0,0,-1,Yes,	%PDF-1.4,44,44,12,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
ac46bfdfd42bf7a1321f02db4afca799,19,353,3,25,56,0,0,-1,Yes,	%PDF-1.4,24,24,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0f9542afd25e8a4efd28a6c041ea0597,1,370,1,8,12,0,0,-1,No,	%PDF-1.4,7,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
d0776352bc5163a87262b2615fea688a,59,229,26,96,0,0,0,-1,Yes,	%PDF-1.1,95,95,27,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
00eec8908f9dc15232d0d683e8b6d7cf,33,318,4,37,28,0,0,-1,Yes,	%PDF-1.4,36,36,8,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
9097c973a793161811eadf0a4e2b877a,22,344,3,23,56,0,0,-1,Yes,	%PDF-1.4,22,22,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
98e495f78d3d16803c1643c3379a44e4,21,288,1,90,0,0,0,-1,Yes,	%PDF-1.5,26,26,22,22,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
421cb79a7c171a3612c63aa50f59e02d,26,344,2,30,56,0,0,-1,Yes,	%PDF-1.4,29,29,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
f564b52eb047b648f9d8db50ca96e5ed,28,252,13,51,0,0,0,-1,Yes,	%PDF-1.2,50,50,14,14,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
87a177fdae957e185368df384ebab6bf,132,358,6,372,33,0,0,-1,Yes,	%PDF-1.6,371,371,24,24,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
24890b511825bc45aae819c212cbab24,152,347,2,111,29,0,0,-1,Yes,	%PDF-1.6,110,110,37,37,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
aad4f8d7a49d2dbe7551915f34ebaf14,54,341,6,50,11,0,0,-1,Yes,	%PDF-1.4,49,49,17,17,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
c3d5971d331ea2b9f9b5cc63a38db393,51,344,17,269,56,0,0,-1,Yes,	%PDF-1.4,63,63,24,24,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
6049e3a555784a6a2eba03f8273d498d,203,347,3,350,47,0,0,-1,Yes,	%PDF-1.4,40,40,19,19,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1f575cf41ada19351f07a6578d203d77,1,361,1,7,11,0,0,-1,No,	%PDF-1.4,6,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8eb655f23b4fdaf7d90215b686d79c6a,52,342,1,39,8,0,0,-1,Yes,	%PDF-1.4,38,38,17,17,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
378a9be73fa4203757cb06856df0fd64,21,316,8,42,28,0,0,-1,Yes,	%PDF-1.4,41,41,10,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
5eb8375a8fc139123bbc97dda5c95d9b,29,344,9,37,56,0,0,-1,Yes,	%PDF-1.4,36,36,12,12,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
ebda45aff75e1ca5ed4f8876274f939d,30,352,6,35,64,0,0,-1,Yes,	%PDF-1.4,34,34,9,9,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
a3e39b21f7b7cb2fe3a37cdf6f304d5e,195,381,16,458,30,0,0,-1,Yes,	%PDF-1.6,114,114,96,96,0,0,2,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
5c05eeb3fdfc0b2fe80780fdd4887f3d,60,322,23,91,16,0,0,-1,Yes,	%PDF-1.2,90,90,27,27,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
02494b7ece62fa8baaa64f85192a1abd,1,362,1,9,25,0,0,-1,No,	%PDF-1.5,5,5,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3e70d44dbeb7af456a9348916a22eec,15,318,4,26,28,0,0,-1,Yes,	%PDF-1.4,25,25,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
84a6eee310b2885b55a7e1671feee7c8,14,229,10,37,0,0,0,-1,Yes,	%PDF-1.1,36,36,10,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
d668e985e6e688ff4e03982ef5888527,26,318,11,50,28,0,0,-1,Yes,	%PDF-1.4,49,49,14,14,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
c068098ceaf0c3d5081501dc30e2d799,88,351,4,1646,58,0,0,-1,Yes,	%PDF-1.4,54,54,25,25,2,2,2,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0
2dc400bd0c5df63d0442dabef1f076a5,14,229,8,34,0,0,0,-1,Yes,	%PDF-1.1,33,33,8,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
3480a3e16d736f3377482a9629eb4fb9,65,289,37,130,0,0,0,-1,Yes,	%PDF-1.2,129,129,38,38,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
1fc73926e223f84afab580ed228293cc,22,348,6,34,58,0,0,-1,Yes,	%PDF-1.4,33,33,8,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
a723741ea824a5f8914ca7eed22ce46b,28,318,4,35,28,0,0,-1,Yes,	%PDF-1.4,34,34,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
8ebe5fefc5d3c3969b16e3a56f321cf0,20,312,2,79,20,0,0,-1,Yes,	%PDF-1.4,26,26,8,8,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
aff38fb2412f31006da033929275cd86,16,229,10,39,0,0,0,-1,Yes,	%PDF-1.1,38,38,10,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
c4c7cfc479d86ad0305ff55d2053bb9f,7,363,3,13,9,0,0,-1,No,	%PDF-1.5,12,12,6,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
07eb8c4dfb388d50490dcd84cec2986a,41,318,18,74,28,0,0,-1,Yes,	%PDF-1.4,73,73,21,21,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
f67d93924e20e5fe91b618252aa09e61,318,398,5,60,35,0,0,-1,Yes,	%PDF-1.4,60,60,30,30,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
d8fb0bfb73e60eb8cc02cc90bdb5122f,39,346,15,161,56,0,0,-1,Yes,	%PDF-1.4,52,52,20,20,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
b4633e619420c10d9251a2ab676b2bfc,38,351,4,498,58,0,0,-1,Yes,	%PDF-1.4,35,35,13,13,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0f31dbac4f632105f244fa864110e284,72,399,1,831,40,0,0,-1,Yes,	%PDF-1.6,37,37,34,34,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
c4670f6b5c39349ac0228719759c0ff0,335,287,27,616,0,0,0,-1,Yes,	%PDF-1.3,615,615,43,43,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
6e2dc939f96cb54e0560fc9186e4f9f0,93,327,1,96,33,0,0,-1,Yes,	%PDF-1.4,45,45,19,19,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
5cef55caecec4c85000d072bb829a057,32,316,16,68,28,0,0,-1,Yes,	%PDF-1.4,67,67,18,18,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
a0deb81c1967a3bbf5c3d18846a531b0,160,334,8,750,24,0,0,-1,Yes,	%PDF-1.6,192,192,68,68,2,2,2,0,6,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,8,0
cd7cf73762abb421d1f84ef713317dca,110,348,8,920,29,0,0,-1,Yes,	%PDF-1.6,101,101,90,90,0,0,1,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0782ad682358077088fe43b95f867b2b,194,344,7,476,30,0,0,-1,Yes,	%PDF-1.6,59,59,50,50,0,0,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
17aedf7daeed45897ea1492cb68f106e,22,344,7,100,56,0,0,-1,Yes,	%PDF-1.4,31,31,11,11,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
421a97d24d8eab803a18b2cff6af5fda,49,280,3,49,1,0,0,-1,Yes,	%PDF-1.3,48,48,7,7,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
48f1e16b8336d080a2e1ab5ed0236614,54,351,4,43,58,0,0,-1,Yes,	%PDF-1.4,42,42,9,9,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0
1f614eca27b2fb55326b12dbea6504bf,323,368,2,202,40,0,0,-1,Yes,	%PDF-1.5,204,204,85,85,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0648e32fa8fb8e219fed5d0239e6d77d,19,344,4,86,56,0,0,-1,Yes,	%PDF-1.4,30,30,9,9,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0
c11fd88a5e1e6cfd1a535bf19a8fb45d,135,360,2,49,31,0,0,-1,Yes,	%PDF-1.4,48,48,28,28,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
a699a4e6df66e2f7175b66a63046a510,102,375,2,364,23,0,0,-1,Yes,	%PDF-1.6,43,43,39,39,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4859cdc478b01549b0f39c1d36522f52,28,383,1,14,22,0,0,-1,No,	%PDF-1.5,13,13,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
012a5a3cde88fb72eac7dec8d5da5139,16,344,4,70,56,0,0,-1,Yes,	%PDF-1.4,25,25,8,8,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
189b2f3c43cd901e017e6150c53e3c5a,211,387,2,309,31,0,0,-1,Yes,	%PDF-1.4,52,52,47,47,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
fca87a657b2fc4676accaf63fed91626,1,351,1,8,14,0,0,-1,No,	%PDF-1.4,7,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
dbe40f40959b05616d680177df50048d,64,296,15,314,8,0,0,-1,Yes,	%PDF-1.4,81,81,22,22,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0
1f32fc2ab05bee8b83472c2d400d397a,120,254,1,53,0,0,0,-1,Yes,	%PDF-1.2,52,52,17,17,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
591dedc88879cc3c4ee816169007d673,26,344,7,35,56,0,0,-1,Yes,	%PDF-1.4,34,34,10,10,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
070d1a10da96a1f8882d00b9ee2f2eb7,37,296,12,212,8,0,0,-1,Yes,	%PDF-1.4,60,60,18,18,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0
264e3554cb46e0c941e77fabf8bcf327,58,316,3,30,34,0,0,-1,Yes,	%PDF-1.3,29,29,9,9,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
250b5ae3d7bf2c7f9e3cb1c075a30b34,2,350,2,17,13,0,0,-1,Yes,	%PDF-1.4,16,16,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
760313d2117eb53af31a49c85860760c,54,280,29,107,8,0,0,-1,Yes,	%PDF-1.2,106,106,31,31,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
15736a09687cd9e1aa47c3d694e4bad7,84,406,17,391,94,0,0,-1,Yes,	%PDF-1.4,73,73,29,29,6,6,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0
d883843194334df478c35120ea72485f,88,351,4,1654,58,0,0,-1,Yes,	%PDF-1.4,54,54,25,25,2,2,2,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0
9c7c53abe3db953c99269ae7dd60254f,37,286,9,55,3,0,0,-1,Yes,	%PDF-1.2,54,54,17,17,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
50d99012bf6afefe0cdc738c0a5e7ce5,178,312,24,1495,17,0,0,-1,Yes,	%PDF-1.4,356,356,41,41,2,2,2,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,24,0
b14309714e789853e033bef9a062873d,25,349,1,10,12,0,0,-1,No,	%PDF-1.4,9,9,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9c2f4408a29c4fbd2406e618a6bf0f57,282,343,12,681,30,0,0,-1,Yes,	%PDF-1.7,77,77,63,63,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1b59af5807f71a6d63e34a56657f251d,50,308,12,263,20,0,0,-1,Yes,	%PDF-1.4,54,54,20,20,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
a3ace68c2989d623b522aa959dab7612,286,362,2,134,38,0,0,-1,Yes,	%PDF-1.6,62,62,44,44,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6703c90c1ef6c255e3e67e102dc1bc5a,13,316,3,25,28,0,0,-1,Yes,	%PDF-1.4,24,24,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
35088e9186b12322229cfa014d7f3f67,185,464,42,166,26,0,0,-1,Yes,	%PDF-1.6,112,112,68,68,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
1025593b150181ae4d3c9a91bd1eb8fd,1,366,1,6,10,0,0,-1,No,	%PDF-1.4,5,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
d02eca68bccb8083ee8b39b1702c3fcd,36,316,15,65,28,0,0,-1,Yes,	%PDF-1.4,64,64,18,18,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
999ecd7a09709951187904c44617aafc,23,347,3,77,55,0,0,-1,Yes,	%PDF-1.4,32,32,10,10,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0
66928b8cea1a402f75185ca25904c84e,28,313,9,47,28,0,0,-1,Yes,	%PDF-1.2,46,46,9,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
33f580be23be8fc3029017bc92f195ed,21,344,5,27,56,0,0,-1,Yes,	%PDF-1.4,26,26,8,8,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
944b9d1dc58da64d238f45ee0fbd5545,166,296,45,170,8,0,0,-1,Yes,	%PDF-1.2,169,169,53,53,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
